39766.069132,39766.103576
39766.550382,39766.565023
39767.199132,39767.237095
39767.351412,39767.386829
39767.387187,39767.432685
39768.096632,39768.123426
39768.334016,39768.369850
39770.499155,39770.514838
39771.066400,39771.092882
39775.392778,39775.423044
39776.098634,39776.113843
39776.307766,39776.330926
39776.434780,39776.462234
39778.078889,39778.087257
39778.573993,39778.586690
39779.058113,39779.080347
39779.521262,39779.537639
39780.049387,39780.078646
39780.602963,39780.617928
39781.192083,39781.217801
39781.328773,39781.364769
39781.575521,39781.591701
39782.068160,39782.104421
39783.546887,39783.572894
39784.049514,39784.109306
39784.604340,39784.625301
39785.042095,39785.093252
39787.596262,39787.616991
39788.071887,39788.121875
39788.535706,39788.563530
39789.095938,39789.111227
39791.571910,39791.584977
39792.079699,39792.101146
39792.571667,39792.600729
39793.083530,39793.103947
39793.550382,39793.567743
39794.085799,39794.107882
39794.531007,39794.548958
39795.231898,39795.262523
39795.290197,39795.367176
39796.242766,39796.407060
39797.033414,39797.062523
39798.548796,39798.564988
39799.057025,39799.093576
39799.535475,39799.552106
39800.055370,39800.083576
39800.313576,39800.323796
39800.413889,39800.461979
39801.548993,39801.563079
39803.110255,39803.132269
39803.184398,39803.214780
39803.302118,39803.340787
39804.061215,39804.088229
39804.314363,39804.354236
39804.483391,39804.495694
39805.556377,39805.570775
39806.071956,39806.092211
39806.497674,39806.513681
39807.356609,39807.370718
39807.384502,39807.414201
39807.490683,39807.504329
39808.073646,39808.106400
39808.518090,39808.538160
39809.194826,39809.295382
39809.305648,39809.475729
39811.072697,39811.102234
39812.564988,39812.586759
39813.105394,39813.189340
39813.514687,39813.532373
39814.189884,39814.234954
39814.288715,39814.309398
39814.309421,39814.331250
39814.331273,39814.377870
39815.090116,39815.123437
39815.147072,39815.161898
39815.194051,39815.217130
39815.578218,39815.593171
39816.238495,39816.276123
39816.370914,39816.385394
39817.058264,39817.081620
39817.542303,39817.555845
39818.052431,39818.072905
39818.156725,39818.216042
39818.528981,39818.546933
39819.085000,39819.106273
39820.560521,39820.593044
39821.045856,39821.065440
39821.525718,39821.541238
39822.044884,39822.080706
39822.331829,39822.343738
39822.392234,39822.414387
39822.553044,39822.566701
39825.566273,39825.581030
39826.052014,39826.082222
39827.544630,39827.561100
39828.072569,39828.094456
39828.512245,39828.516076
39828.558600,39828.577523
39829.079606,39829.095984
39829.536644,39829.556377
39830.096829,39830.129711
39830.197535,39830.218681
39830.230012,39830.274896
39831.019954,39831.056100
39831.057836,39831.161308
39831.342454,39831.426875
39831.550833,39831.559387
39832.082049,39832.107882
39832.467986,39832.503727
39833.156412,39833.160417
39833.230012,39833.233252
39841.041898,39841.069178
39841.069815,39841.078021
39841.078056,39841.085347
39841.236586,39841.266065
39845.024965,39845.038993
39845.039062,39845.184028
39845.240544,39845.335509
39845.369294,39845.445069
39848.075405,39848.083553
39848.197373,39848.208113
39848.316065,39848.331331
39849.560602,39849.577199
39850.058576,39850.075208
39850.324398,39850.394456
39850.501215,39850.526898
39852.176551,39852.242454
39852.337326,39852.399572
39853.052627,39853.072396
39855.210451,39855.221377
39855.237523,39855.250370
39856.584317,39856.599514
39856.996898,39857.019907
39857.594329,39857.609502
39858.325532,39858.384757
39858.533750,39858.575324
39860.060116,39860.076806
39864.243866,39864.262419
39864.594514,39864.612488
39865.146887,39865.178947
39865.271215,39865.293565
39865.379792,39865.397963
39866.872060,39866.892211
39866.962338,39866.966111
39867.031308,39867.041400
39871.687593,39871.965428
39872.699502,39873.118264
39873.917685,39873.943137
39874.021169,39874.035289
39874.145046,39874.154919
39874.921933,39874.944155
39875.937095,39876.006586
39877.744954,39877.753449
39879.379965,39879.405683
39879.554699,39879.572616
39881.392118,39881.436528
39881.471748,39881.496053
39881.539734,39881.572905
39882.049931,39882.056887
39882.072662,39882.093715
39882.528160,39882.541910
39883.493565,39883.497060
39883.582234,39883.605544
39884.044537,39884.070706
39885.608519,39885.620891
39886.386146,39886.402211
39886.470278,39886.478079
39886.486921,39886.492407
39886.591470,39886.607558
39887.337917,39887.387442
39887.554954,39887.591238
39888.048704,39888.080069
39890.499352,39890.609722
39891.041736,39891.092512
39892.558715,39892.597431
39893.284213,39893.341412
39893.516736,39893.535787
39894.097766,39894.129711
39894.164560,39894.177720
39894.389329,39894.459120
39894.596019,39894.616227
39895.057361,39895.086597
39896.458854,39896.464514
39896.510938,39896.514954
39896.638542,39896.658102
39896.958877,39896.981956
39900.040370,39900.141400
39900.209120,39900.223935
39900.254294,39900.322396
39901.063264,39901.085116
39901.119363,39901.152639
39901.283218,39901.337500
39901.449653,39901.489097
39902.065093,39902.084051
39902.329248,39902.347002
39902.394896,39902.406123
39902.521829,39902.541123
39903.042454,39903.064630
39906.563252,39906.584664
39907.103877,39907.150671
39907.275243,39907.316019
39909.027581,39909.109097
39909.218484,39909.231910
39909.395486,39909.459942
39909.485694,39909.517824
39911.516377,39911.532975
39912.007384,39912.013426
39912.068333,39912.103715
39913.548553,39913.563750
39914.162940,39914.188565
39914.247477,39914.273322
39914.459444,39914.468206
39914.504225,39914.533414
39915.087083,39915.091667
39917.000729,39917.049329
39918.583773,39918.598229
39919.067778,39919.090486
39919.555243,39919.571713
39920.311829,39920.345521
39920.375926,39920.409688
39920.592778,39920.612766
39921.100440,39921.116968
39921.148773,39921.163935
39922.248958,39922.319167
39922.579954,39922.588183
39924.497419,39924.510718
39925.100810,39925.131169
39925.200637,39925.214699
39925.283183,39925.294954
39927.456308,39927.479907
39931.039167,39931.062245
39932.492407,39932.497789
39932.584896,39932.591655
39933.057778,39933.082812
39933.383461,39933.405451
39934.072361,39934.122546
39934.129016,39934.169398
39934.498681,39934.562060
39935.463958,39935.487905
39935.555903,39935.574988
39936.059792,39936.085833
39936.094884,39936.155243
39936.286528,39936.345463
39936.367558,39936.418553
39938.032685,39938.057257
39939.571354,39939.591736
39940.035764,39940.060417
39942.308785,39942.332049
39943.045231,39943.061736
39943.079120,39943.101400
39943.258912,39943.295660
39943.515093,39943.539977
39943.590671,39943.611667
39945.032361,39945.059479
39946.491736,39946.495868
39946.553970,39946.569537
39947.026169,39947.051007
39948.382569,39948.399965
39950.051169,39950.071539
39950.177720,39950.216562
39952.027257,39952.054711
39953.235139,39953.264271
39953.375301,39953.406956
39953.538206,39953.548669
39953.584421,39953.601273
39954.028194,39954.059167
39955.520150,39955.541100
39957.212014,39957.221968
39960.251134,39960.266678
39960.273044,39960.301343
39960.342905,39960.369780
39960.396933,39960.433229
39962.065093,39962.139595
39962.212558,39962.237245
39962.276551,39962.317778
39967.493299,39967.502315
39967.578692,39967.598403
39968.015903,39968.051505
39969.369294,39969.389549
39970.158160,39970.183634
39970.403218,39970.430463
39971.273704,39971.292512
